employee_id,date,service_period,role_assigned,scheduled_hours,hours_worked,overtime_hours,consecutive_work_days,is_rest_day,is_holiday,is_weekend,demand_pressure_score,delivery_order_volume
RST_045,2025-08-12,19_21,garzon,2.0,2.0,0.0,6,False,False,False,0.37,25
RST_071,2025-08-12,19_21,garzon,2.0,2.0,0.0,35,False,False,False,0.37,25
RST_031,2025-08-12,19_21,host,2.0,2.0,0.0,43,False,False,False,1.28,25
RST_037,2025-08-12,19_21,host,2.0,2.0,0.0,2,False,False,False,1.28,25
RST_013,2025-08-12,19_21,cajero,2.0,2.0,0.0,3,False,False,False,1.28,25
RST_064,2025-08-12,19_21,cajero,2.0,2.0,0.0,1,False,False,False,1.28,25
RST_035,2025-08-12,19_21,cocinero_linea,2.0,2.0,0.0,6,False,False,False,0.51,25
RST_070,2025-08-12,19_21,cocinero_linea,2.0,2.0,0.0,2,False,False,False,0.51,25
RST_054,2025-08-12,19_21,cocinero_linea,2.0,2.0,0.0,22,False,False,False,0.51,25
RST_053,2025-08-12,19_21,cocinero_linea,2.0,2.0,0.0,6,False,False,False,0.51,25
RST_050,2025-08-12,19_21,cocinero_linea,2.0,2.0,0.0,2,False,False,False,0.51,25
RST_046,2025-08-12,19_21,ayudante_cocina,2.0,2.0,0.0,25,False,False,False,0.86,25
RST_043,2025-08-12,19_21,ayudante_cocina,2.0,2.0,0.6,43,False,False,False,0.86,25
RST_063,2025-08-12,19_21,ayudante_cocina,2.0,2.0,0.0,36,False,False,False,0.86,25
RST_011,2025-08-12,19_21,runner,2.0,2.0,0.0,4,False,False,False,1.28,25
RST_002,2025-08-12,19_21,runner,2.0,2.0,0.0,2,False,False,False,1.28,25
RST_012,2025-08-12,19_21,copero,2.0,2.0,0.0,1,False,False,False,1.28,25
RST_069,2025-08-12,19_21,copero,2.0,2.0,0.0,1,False,False,False,1.28,25
RST_008,2025-08-12,19_21,jefe_turno,2.0,2.0,0.0,5,False,False,False,1.5,25
RST_005,2025-08-12,21_23,garzon,2.0,2.0,0.3,2,False,False,False,0.49,9
RST_072,2025-08-12,21_23,garzon,2.0,2.0,0.0,2,False,False,False,0.49,9
RST_034,2025-08-12,21_23,garzon,2.0,2.0,0.4,8,False,False,False,0.49,9
RST_031,2025-08-12,21_23,host,2.0,2.0,0.9,43,False,False,False,1.47,9
RST_038,2025-08-12,21_23,cajero,2.0,2.0,0.0,5,False,False,False,1.47,9
RST_052,2025-08-12,21_23,cocinero_linea,2.0,2.0,0.0,3,False,False,False,0.73,9
RST_027,2025-08-12,21_23,cocinero_linea,2.0,2.0,0.0,1,False,False,False,0.73,9
RST_028,2025-08-12,21_23,ayudante_cocina,2.0,2.0,0.0,8,False,False,False,0.73,9
RST_046,2025-08-12,21_23,ayudante_cocina,2.0,2.0,0.0,25,False,False,False,0.73,9
RST_002,2025-08-12,21_23,runner,2.0,2.0,0.5,2,False,False,False,1.47,9
RST_026,2025-08-12,21_23,copero,2.0,2.0,0.0,14,False,False,False,1.47,9
RST_008,2025-08-12,21_23,jefe_turno,2.0,2.0,0.0,5,False,False,False,1.47,9
RST_071,2025-08-13,11_13,garzon,2.0,2.0,0.0,36,False,False,False,0.38,5
RST_060,2025-08-13,11_13,garzon,2.0,2.0,0.0,1,False,False,False,0.38,5
RST_031,2025-08-13,11_13,host,2.0,2.0,0.0,44,False,False,False,0.77,5
RST_013,2025-08-13,11_13,cajero,2.0,2.0,0.0,4,False,False,False,0.77,5
RST_051,2025-08-13,11_13,cocinero_linea,2.0,2.0,0.0,23,False,False,False,0.38,5
RST_036,2025-08-13,11_13,cocinero_linea,2.0,2.0,0.0,1,False,False,False,0.38,5
RST_063,2025-08-13,11_13,ayudante_cocina,2.0,2.0,0.0,37,False,False,False,0.77,5
RST_057,2025-08-13,11_13,runner,2.0,2.0,0.0,3,False,False,False,0.77,5
RST_026,2025-08-13,11_13,copero,2.0,2.0,0.0,15,False,False,False,0.77,5
RST_014,2025-08-13,11_13,jefe_turno,2.0,2.0,0.0,1,False,False,False,0.77,5
RST_066,2025-08-13,13_15,garzon,2.0,2.0,0.0,1,False,False,False,0.39,17
RST_009,2025-08-13,13_15,garzon,2.0,2.0,0.0,1,False,False,False,0.39,17
RST_003,2025-08-13,13_15,garzon,2.0,2.0,0.0,1,False,False,False,0.39,17
RST_041,2025-08-13,13_15,garzon,2.0,2.0,0.0,2,False,False,False,0.39,17
RST_039,2025-08-13,13_15,garzon,2.0,2.0,0.0,1,False,False,False,0.39,17
RST_040,2025-08-13,13_15,garzon,2.0,2.0,0.0,2,False,False,False,0.39,17
RST_031,2025-08-13,13_15,host,2.0,2.0,0.0,44,False,False,False,1.18,17
RST_003,2025-08-13,13_15,host,2.0,2.0,0.0,1,False,False,False,1.18,17
RST_006,2025-08-13,13_15,cajero,2.0,2.0,0.0,1,False,False,False,1.18,17
RST_064,2025-08-13,13_15,cajero,2.0,2.0,0.0,2,False,False,False,1.18,17
RST_018,2025-08-13,13_15,cocinero_linea,2.0,2.0,0.0,1,False,False,False,0.79,17
RST_010,2025-08-13,13_15,cocinero_linea,2.0,2.0,0.0,4,False,False,False,0.79,17
RST_036,2025-08-13,13_15,cocinero_linea,2.0,2.0,0.0,1,False,False,False,0.79,17
RST_017,2025-08-13,13_15,ayudante_cocina,2.0,2.0,0.0,1,False,False,False,1.18,17
RST_043,2025-08-13,13_15,ayudante_cocina,2.0,2.0,0.0,44,False,False,False,1.18,17
RST_033,2025-08-13,13_15,runner,2.0,2.0,0.0,1,False,False,False,1.18,17
RST_049,2025-08-13,13_15,runner,2.0,2.0,0.0,10,False,False,False,1.18,17
RST_026,2025-08-13,13_15,copero,2.0,2.0,0.0,15,False,False,False,1.18,17
RST_069,2025-08-13,13_15,copero,2.0,2.0,0.0,2,False,False,False,1.18,17
RST_055,2025-08-13,13_15,jefe_turno,2.0,2.0,0.0,3,False,False,False,1.5,17
RST_005,2025-08-13,19_21,garzon,2.0,2.0,0.0,3,False,False,False,0.33,23
RST_041,2025-08-13,19_21,garzon,2.0,2.0,0.0,2,False,False,False,0.33,23
RST_034,2025-08-13,19_21,garzon,2.0,2.0,0.0,9,False,False,False,0.33,23
RST_045,2025-08-13,19_21,garzon,2.0,2.0,0.0,7,False,False,False,0.33,23
RST_066,2025-08-13,19_21,garzon,2.0,2.0,0.0,1,False,False,False,0.33,23
RST_003,2025-08-13,19_21,garzon,2.0,2.0,0.0,1,False,False,False,0.33,23
RST_062,2025-08-13,19_21,garzon,2.0,2.0,0.0,10,False,False,False,0.33,23
RST_004,2025-08-13,19_21,host,2.0,2.0,0.0,1,False,False,False,1.15,23
RST_037,2025-08-13,19_21,host,2.0,2.0,0.0,3,False,False,False,1.15,23
RST_038,2025-08-13,19_21,cajero,2.0,2.0,0.0,6,False,False,False,1.15,23
RST_064,2025-08-13,19_21,cajero,2.0,2.0,0.0,2,False,False,False,1.15,23
RST_070,2025-08-13,19_21,cocinero_linea,2.0,2.0,0.0,3,False,False,False,0.46,23
RST_053,2025-08-13,19_21,cocinero_linea,2.0,2.0,0.0,7,False,False,False,0.46,23
RST_068,2025-08-13,19_21,cocinero_linea,2.0,2.0,0.0,1,False,False,False,0.46,23
RST_027,2025-08-13,19_21,cocinero_linea,2.0,2.0,0.0,2,False,False,False,0.46,23
RST_054,2025-08-13,19_21,cocinero_linea,2.0,2.0,0.0,23,False,False,False,0.46,23
RST_063,2025-08-13,19_21,ayudante_cocina,2.0,2.0,0.0,37,False,False,False,0.77,23
RST_046,2025-08-13,19_21,ayudante_cocina,2.0,2.0,0.0,26,False,False,False,0.77,23
RST_043,2025-08-13,19_21,ayudante_cocina,2.0,2.0,0.0,44,False,False,False,0.77,23
RST_001,2025-08-13,19_21,runner,2.0,2.0,0.4,1,False,False,False,1.15,23
RST_011,2025-08-13,19_21,runner,2.0,2.0,0.0,5,False,False,False,1.15,23
RST_065,2025-08-13,19_21,copero,2.0,2.0,0.0,1,False,False,False,1.15,23
RST_069,2025-08-13,19_21,copero,2.0,2.0,0.4,2,False,False,False,1.15,23
RST_023,2025-08-13,19_21,jefe_turno,2.0,2.0,0.0,7,False,False,False,1.5,23
RST_040,2025-08-13,21_23,garzon,2.0,2.0,0.5,2,False,False,False,0.63,10
RST_066,2025-08-13,21_23,garzon,2.0,2.0,0.5,1,False,False,False,0.63,10
RST_031,2025-08-13,21_23,host,2.0,2.0,0.0,44,False,False,False,1.27,10
RST_064,2025-08-13,21_23,cajero,2.0,2.0,0.5,2,False,False,False,1.27,10
RST_051,2025-08-13,21_23,cocinero_linea,2.0,2.0,0.0,23,False,False,False,0.63,10
RST_053,2025-08-13,21_23,cocinero_linea,2.0,2.0,0.0,7,False,False,False,0.63,10
RST_046,2025-08-13,21_23,ayudante_cocina,2.0,2.0,0.0,26,False,False,False,0.63,10
RST_043,2025-08-13,21_23,ayudante_cocina,2.0,2.0,0.0,44,False,False,False,0.63,10
RST_001,2025-08-13,21_23,runner,2.0,2.0,0.0,1,False,False,False,1.27,10
RST_012,2025-08-13,21_23,copero,2.0,2.0,0.0,2,False,False,False,1.27,10
RST_023,2025-08-13,21_23,jefe_turno,2.0,2.0,0.0,7,False,False,False,1.27,10
RST_003,2025-08-14,11_13,garzon,2.0,2.0,0.0,2,False,False,False,0.47,5
RST_061,2025-08-14,11_13,garzon,2.0,2.0,0.0,1,False,False,False,0.47,5
RST_031,2025-08-14,11_13,host,2.0,2.0,0.0,45,False,False,False,0.93,5
RST_006,2025-08-14,11_13,cajero,2.0,2.0,0.0,2,False,False,False,0.93,5
RST_051,2025-08-14,11_13,cocinero_linea,2.0,2.0,0.0,24,False,False,False,0.47,5
RST_054,2025-08-14,11_13,cocinero_linea,2.0,2.0,0.0,24,False,False,False,0.47,5
RST_046,2025-08-14,11_13,ayudante_cocina,2.0,2.0,0.0,27,False,False,False,0.93,5
RST_020,2025-08-14,11_13,runner,2.0,2.0,0.0,1,False,False,False,0.93,5
RST_032,2025-08-14,11_13,copero,2.0,2.0,0.0,1,False,False,False,0.93,5
RST_008,2025-08-14,11_13,jefe_turno,2.0,2.0,0.0,1,False,False,False,0.93,5
RST_009,2025-08-14,13_15,garzon,2.0,2.0,0.0,2,False,False,False,0.39,19
RST_072,2025-08-14,13_15,garzon,2.0,2.0,0.0,1,False,False,False,0.39,19
RST_061,2025-08-14,13_15,garzon,2.0,2.0,0.0,1,False,False,False,0.39,19
RST_071,2025-08-14,13_15,garzon,2.0,2.0,0.0,37,False,False,False,0.39,19
RST_024,2025-08-14,13_15,garzon,2.0,2.0,0.0,1,False,False,False,0.39,19
RST_015,2025-08-14,13_15,garzon,2.0,2.0,0.0,1,False,False,False,0.39,19
RST_031,2025-08-14,13_15,host,2.0,2.0,0.0,45,False,False,False,1.17,19
RST_024,2025-08-14,13_15,host,2.0,2.0,0.0,1,False,False,False,1.17,19
RST_006,2025-08-14,13_15,cajero,2.0,2.0,0.0,2,False,False,False,1.17,19
RST_013,2025-08-14,13_15,cajero,2.0,2.0,0.0,5,False,False,False,1.17,19
RST_018,2025-08-14,13_15,cocinero_linea,2.0,2.0,0.0,2,False,False,False,0.78,19
RST_051,2025-08-14,13_15,cocinero_linea,2.0,2.0,0.0,24,False,False,False,0.78,19
RST_036,2025-08-14,13_15,cocinero_linea,2.0,2.0,0.0,2,False,False,False,0.78,19
RST_017,2025-08-14,13_15,ayudante_cocina,2.0,2.0,0.0,2,False,False,False,1.17,19
RST_043,2025-08-14,13_15,ayudante_cocina,2.0,2.0,0.0,45,False,False,False,1.17,19
RST_020,2025-08-14,13_15,runner,2.0,2.0,0.0,1,False,False,False,1.17,19
RST_049,2025-08-14,13_15,runner,2.0,2.0,0.0,11,False,False,False,1.17,19
RST_026,2025-08-14,13_15,copero,2.0,2.0,0.0,16,False,False,False,1.17,19
RST_069,2025-08-14,13_15,copero,2.0,2.0,0.0,3,False,False,False,1.17,19
RST_008,2025-08-14,13_15,jefe_turno,2.0,2.0,0.0,1,False,False,False,1.5,19
RST_040,2025-08-14,19_21,garzon,2.0,2.0,0.0,3,False,False,False,0.38,28
RST_005,2025-08-14,19_21,garzon,2.0,2.0,0.0,4,False,False,False,0.38,28
RST_041,2025-08-14,19_21,garzon,2.0,2.0,0.0,3,False,False,False,0.38,28
RST_071,2025-08-14,19_21,garzon,2.0,2.0,0.0,37,False,False,False,0.38,28
RST_003,2025-08-14,19_21,garzon,2.0,2.0,0.0,2,False,False,False,0.38,28
RST_072,2025-08-14,19_21,garzon,2.0,2.0,0.0,1,False,False,False,0.38,28
RST_062,2025-08-14,19_21,garzon,2.0,2.0,0.0,11,False,False,False,0.38,28
RST_066,2025-08-14,19_21,garzon,2.0,2.0,0.0,2,False,False,False,0.38,28
RST_004,2025-08-14,19_21,host,2.0,2.0,0.0,2,False,False,False,1.5,28
RST_031,2025-08-14,19_21,host,2.0,2.0,0.5,45,False,False,False,1.5,28
RST_064,2025-08-14,19_21,cajero,2.0,2.0,0.0,3,False,False,False,1.5,28
RST_006,2025-08-14,19_21,cajero,2.0,2.0,0.0,2,False,False,False,1.5,28
RST_051,2025-08-14,19_21,cocinero_linea,2.0,2.0,0.0,24,False,False,False,0.61,28
RST_035,2025-08-14,19_21,cocinero_linea,2.0,2.0,0.0,1,False,False,False,0.61,28
RST_052,2025-08-14,19_21,cocinero_linea,2.0,2.0,0.0,1,False,False,False,0.61,28
RST_027,2025-08-14,19_21,cocinero_linea,2.0,2.0,0.0,3,False,False,False,0.61,28
RST_068,2025-08-14,19_21,cocinero_linea,2.0,2.0,0.0,2,False,False,False,0.61,28
RST_046,2025-08-14,19_21,ayudante_cocina,2.0,2.0,0.0,27,False,False,False,1.01,28
RST_043,2025-08-14,19_21,ayudante_cocina,2.0,2.0,0.0,45,False,False,False,1.01,28
RST_063,2025-08-14,19_21,ayudante_cocina,2.0,2.0,0.0,38,False,False,False,1.01,28
RST_001,2025-08-14,19_21,runner,2.0,2.0,0.0,2,False,False,False,1.5,28
RST_002,2025-08-14,19_21,runner,2.0,2.0,0.0,1,False,False,False,1.5,28
RST_069,2025-08-14,19_21,copero,2.0,2.0,0.0,3,False,False,False,1.5,28
RST_026,2025-08-14,19_21,copero,2.0,2.0,0.0,16,False,False,False,1.5,28
RST_008,2025-08-14,19_21,jefe_turno,2.0,2.0,0.0,1,False,False,False,1.5,28
RST_045,2025-08-14,21_23,garzon,2.0,2.0,0.4,8,False,False,False,0.52,15
RST_034,2025-08-14,21_23,garzon,2.0,2.0,0.8,10,False,False,False,0.52,15
RST_066,2025-08-14,21_23,garzon,2.0,2.0,0.5,2,False,False,False,0.52,15
RST_004,2025-08-14,21_23,host,2.0,2.0,0.0,2,False,False,False,1.5,15
RST_038,2025-08-14,21_23,cajero,2.0,2.0,0.0,7,False,False,False,1.5,15
RST_070,2025-08-14,21_23,cocinero_linea,2.0,2.0,0.6,4,False,False,False,0.52,15
RST_068,2025-08-14,21_23,cocinero_linea,2.0,2.0,0.0,2,False,False,False,0.52,15
RST_035,2025-08-14,21_23,cocinero_linea,2.0,2.0,0.6,1,False,False,False,0.52,15
RST_063,2025-08-14,21_23,ayudante_cocina,2.0,2.0,0.0,38,False,False,False,0.78,15
RST_046,2025-08-14,21_23,ayudante_cocina,2.0,2.0,0.0,27,False,False,False,0.78,15
RST_011,2025-08-14,21_23,runner,2.0,2.0,0.0,6,False,False,False,1.5,15
RST_044,2025-08-14,21_23,copero,2.0,2.0,0.0,1,False,False,False,1.5,15
RST_008,2025-08-14,21_23,jefe_turno,2.0,2.0,0.0,1,False,False,False,1.5,15
RST_071,2025-08-15,11_13,garzon,2.0,2.0,0.0,38,False,True,False,0.52,5
RST_041,2025-08-15,11_13,garzon,2.0,2.0,0.0,4,False,True,False,0.52,5
RST_031,2025-08-15,11_13,host,2.0,2.0,0.7,46,False,True,False,1.03,5
RST_067,2025-08-15,11_13,cajero,2.0,2.0,0.0,1,False,True,False,1.03,5
RST_054,2025-08-15,11_13,cocinero_linea,2.0,2.0,0.0,25,False,True,False,0.52,5
RST_036,2025-08-15,11_13,cocinero_linea,2.0,2.0,0.0,3,False,True,False,0.52,5
RST_017,2025-08-15,11_13,ayudante_cocina,2.0,2.0,0.0,3,False,True,False,1.03,5
RST_057,2025-08-15,11_13,runner,2.0,2.0,0.0,1,False,True,False,1.03,5
RST_026,2025-08-15,11_13,copero,2.0,2.0,0.5,17,False,True,False,1.03,5
RST_055,2025-08-15,11_13,jefe_turno,2.0,2.0,0.0,1,False,True,False,1.03,5
RST_021,2025-08-15,13_15,garzon,2.0,2.0,0.0,1,False,True,False,0.36,19
RST_061,2025-08-15,13_15,garzon,2.0,2.0,0.0,2,False,True,False,0.36,19
RST_066,2025-08-15,13_15,garzon,2.0,2.0,0.0,3,False,True,False,0.36,19
RST_058,2025-08-15,13_15,garzon,2.0,2.0,0.0,1,False,True,False,0.36,19
RST_071,2025-08-15,13_15,garzon,2.0,2.0,0.0,38,False,True,False,0.36,19
RST_009,2025-08-15,13_15,garzon,2.0,2.0,0.0,3,False,True,False,0.36,19
RST_072,2025-08-15,13_15,garzon,2.0,2.0,0.0,2,False,True,False,0.36,19
RST_003,2025-08-15,13_15,garzon,2.0,2.0,0.0,3,False,True,False,0.36,19
RST_062,2025-08-15,13_15,garzon,2.0,2.0,0.0,12,False,True,False,0.36,19
RST_031,2025-08-15,13_15,host,2.0,2.0,0.0,46,False,True,False,1.5,19
RST_047,2025-08-15,13_15,host,2.0,2.0,0.0,1,False,True,False,1.5,19
RST_067,2025-08-15,13_15,cajero,2.0,2.0,0.0,1,False,True,False,1.5,19
RST_006,2025-08-15,13_15,cajero,2.0,2.0,0.0,3,False,True,False,1.5,19
RST_010,2025-08-15,13_15,cocinero_linea,2.0,2.0,0.0,1,False,True,False,0.82,19
RST_018,2025-08-15,13_15,cocinero_linea,2.0,2.0,0.0,3,False,True,False,0.82,19
RST_042,2025-08-15,13_15,cocinero_linea,2.0,2.0,0.0,1,False,True,False,0.82,19
RST_054,2025-08-15,13_15,cocinero_linea,2.0,2.0,0.0,25,False,True,False,0.82,19
RST_028,2025-08-15,13_15,ayudante_cocina,2.0,2.0,0.0,1,False,True,False,1.09,19
RST_043,2025-08-15,13_15,ayudante_cocina,2.0,2.0,0.0,46,False,True,False,1.09,19
RST_017,2025-08-15,13_15,ayudante_cocina,2.0,2.0,0.0,3,False,True,False,1.09,19
RST_020,2025-08-15,13_15,runner,2.0,2.0,0.0,2,False,True,False,1.5,19
RST_049,2025-08-15,13_15,runner,2.0,2.0,0.7,12,False,True,False,1.5,19
RST_044,2025-08-15,13_15,copero,2.0,2.0,0.0,2,False,True,False,1.5,19
RST_069,2025-08-15,13_15,copero,2.0,2.0,0.0,4,False,True,False,1.5,19
RST_008,2025-08-15,13_15,jefe_turno,2.0,2.0,0.0,2,False,True,False,1.5,19
RST_040,2025-08-15,19_21,garzon,2.0,2.0,0.0,4,False,True,False,0.36,28
RST_045,2025-08-15,19_21,garzon,2.0,2.0,0.0,9,False,True,False,0.36,28
RST_005,2025-08-15,19_21,garzon,2.0,2.0,0.0,5,False,True,False,0.36,28
RST_072,2025-08-15,19_21,garzon,2.0,2.0,0.0,2,False,True,False,0.36,28
RST_034,2025-08-15,19_21,garzon,2.0,2.0,0.0,11,False,True,False,0.36,28
RST_003,2025-08-15,19_21,garzon,2.0,2.0,0.0,3,False,True,False,0.36,28
RST_041,2025-08-15,19_21,garzon,2.0,2.0,0.0,4,False,True,False,0.36,28
RST_066,2025-08-15,19_21,garzon,2.0,2.0,0.0,3,False,True,False,0.36,28
RST_071,2025-08-15,19_21,garzon,2.0,2.0,0.0,38,False,True,False,0.36,28
RST_007,2025-08-15,19_21,garzon,2.0,2.0,0.0,1,False,True,False,0.36,28
RST_056,2025-08-15,19_21,garzon,2.0,2.0,0.0,1,False,True,False,0.36,28
RST_004,2025-08-15,19_21,host,2.0,2.0,0.7,3,False,True,False,1.5,28
RST_037,2025-08-15,19_21,host,2.0,2.0,0.0,1,False,True,False,1.5,28
RST_038,2025-08-15,19_21,cajero,2.0,2.0,0.8,8,False,True,False,1.5,28
RST_013,2025-08-15,19_21,cajero,2.0,2.0,0.0,6,False,True,False,1.5,28
RST_027,2025-08-15,19_21,cocinero_linea,2.0,2.0,0.0,4,False,True,False,0.66,28
RST_068,2025-08-15,19_21,cocinero_linea,2.0,2.0,0.0,3,False,True,False,0.66,28
RST_050,2025-08-15,19_21,cocinero_linea,2.0,2.0,0.0,1,False,True,False,0.66,28
RST_051,2025-08-15,19_21,cocinero_linea,2.0,2.0,0.0,25,False,True,False,0.66,28
RST_070,2025-08-15,19_21,cocinero_linea,2.0,2.0,0.0,5,False,True,False,0.66,28
RST_035,2025-08-15,19_21,cocinero_linea,2.0,2.0,0.0,2,False,True,False,0.66,28
RST_046,2025-08-15,19_21,ayudante_cocina,2.0,2.0,0.0,28,False,True,False,0.98,28
RST_028,2025-08-15,19_21,ayudante_cocina,2.0,2.0,0.0,1,False,True,False,0.98,28
RST_063,2025-08-15,19_21,ayudante_cocina,2.0,2.0,0.0,39,False,True,False,0.98,28
RST_043,2025-08-15,19_21,ayudante_cocina,2.0,2.0,0.0,46,False,True,False,0.98,28
RST_019,2025-08-15,19_21,runner,2.0,2.0,0.0,1,False,True,False,1.5,28
RST_001,2025-08-15,19_21,runner,2.0,2.0,0.0,3,False,True,False,1.5,28
RST_065,2025-08-15,19_21,copero,2.0,2.0,0.3,1,False,True,False,1.5,28
RST_069,2025-08-15,19_21,copero,2.0,2.0,0.4,4,False,True,False,1.5,28
RST_008,2025-08-15,19_21,jefe_turno,2.0,2.0,0.0,2,False,True,False,1.5,28
RST_005,2025-08-15,21_23,garzon,2.0,2.0,0.5,5,False,True,False,0.44,17
RST_040,2025-08-15,21_23,garzon,2.0,2.0,0.8,4,False,True,False,0.44,17
RST_003,2025-08-15,21_23,garzon,2.0,2.0,0.3,3,False,True,False,0.44,17
RST_047,2025-08-15,21_23,host,2.0,2.0,0.8,1,False,True,False,1.33,17
RST_038,2025-08-15,21_23,cajero,2.0,2.0,0.0,8,False,True,False,1.33,17
RST_070,2025-08-15,21_23,cocinero_linea,2.0,2.0,0.7,5,False,True,False,0.67,17
RST_051,2025-08-15,21_23,cocinero_linea,2.0,2.0,0.4,25,False,True,False,0.67,17
RST_063,2025-08-15,21_23,ayudante_cocina,2.0,2.0,0.0,39,False,True,False,0.67,17
RST_028,2025-08-15,21_23,ayudante_cocina,2.0,2.0,0.0,1,False,True,False,0.67,17
RST_002,2025-08-15,21_23,runner,2.0,2.0,0.6,2,False,True,False,1.33,17
RST_044,2025-08-15,21_23,copero,2.0,2.0,0.8,2,False,True,False,1.33,17
RST_014,2025-08-15,21_23,jefe_turno,2.0,2.0,0.0,1,False,True,False,1.33,17
RST_041,2025-08-16,11_13,garzon,2.0,2.0,0.0,5,False,False,True,0.55,2
RST_059,2025-08-16,11_13,garzon,2.0,2.0,0.0,1,False,False,True,0.55,2
RST_031,2025-08-16,11_13,host,2.0,2.0,0.0,47,False,False,True,1.1,2
RST_067,2025-08-16,11_13,cajero,2.0,2.0,0.0,2,False,False,True,1.1,2
RST_010,2025-08-16,11_13,cocinero_linea,2.0,2.0,0.0,2,False,False,True,0.55,2
RST_036,2025-08-16,11_13,cocinero_linea,2.0,2.0,0.0,4,False,False,True,0.55,2
RST_046,2025-08-16,11_13,ayudante_cocina,2.0,2.0,0.0,29,False,False,True,1.1,2
RST_001,2025-08-16,11_13,runner,2.0,2.0,0.0,4,False,False,True,1.1,2
RST_048,2025-08-16,11_13,copero,2.0,2.0,0.8,1,False,False,True,1.1,2
RST_023,2025-08-16,11_13,jefe_turno,2.0,2.0,0.0,1,False,False,True,1.1,2
RST_009,2025-08-16,13_15,garzon,2.0,2.0,0.0,4,False,False,True,0.41,19
RST_058,2025-08-16,13_15,garzon,2.0,2.0,0.0,2,False,False,True,0.41,19
RST_041,2025-08-16,13_15,garzon,2.0,2.0,0.0,5,False,False,True,0.41,19
RST_022,2025-08-16,13_15,garzon,2.0,2.0,0.0,1,False,False,True,0.41,19
RST_030,2025-08-16,13_15,garzon,2.0,2.0,0.0,1,False,False,True,0.41,19
RST_003,2025-08-16,13_15,garzon,2.0,2.0,0.0,4,False,False,True,0.41,19
RST_015,2025-08-16,13_15,garzon,2.0,2.0,0.0,1,False,False,True,0.41,19
RST_024,2025-08-16,13_15,garzon,2.0,2.0,0.0,1,False,False,True,0.41,19
RST_072,2025-08-16,13_15,garzon,2.0,2.0,0.0,3,False,False,True,0.41,19
RST_031,2025-08-16,13_15,host,2.0,2.0,0.0,47,False,False,True,1.5,19
RST_047,2025-08-16,13_15,host,2.0,2.0,0.0,2,False,False,True,1.5,19
RST_006,2025-08-16,13_15,cajero,2.0,2.0,0.0,4,False,False,True,1.5,19
RST_064,2025-08-16,13_15,cajero,2.0,2.0,0.5,1,False,False,True,1.5,19
RST_010,2025-08-16,13_15,cocinero_linea,2.0,2.0,0.0,2,False,False,True,0.75,19
RST_016,2025-08-16,13_15,cocinero_linea,2.0,2.0,0.0,1,False,False,True,0.75,19
RST_036,2025-08-16,13_15,cocinero_linea,2.0,2.0,0.0,4,False,False,True,0.75,19
RST_051,2025-08-16,13_15,cocinero_linea,2.0,2.0,0.0,26,False,False,True,0.75,19
RST_054,2025-08-16,13_15,cocinero_linea,2.0,2.0,0.0,26,False,False,True,0.75,19
RST_043,2025-08-16,13_15,ayudante_cocina,2.0,2.0,0.0,47,False,False,True,1.24,19
RST_063,2025-08-16,13_15,ayudante_cocina,2.0,2.0,0.0,40,False,False,True,1.24,19
RST_046,2025-08-16,13_15,ayudante_cocina,2.0,2.0,0.0,29,False,False,True,1.24,19
RST_057,2025-08-16,13_15,runner,2.0,2.0,0.0,2,False,False,True,1.5,19
RST_020,2025-08-16,13_15,runner,2.0,2.0,0.0,3,False,False,True,1.5,19
RST_048,2025-08-16,13_15,copero,2.0,2.0,0.6,1,False,False,True,1.5,19
RST_032,2025-08-16,13_15,copero,2.0,2.0,0.0,1,False,False,True,1.5,19
RST_055,2025-08-16,13_15,jefe_turno,2.0,2.0,0.0,2,False,False,True,1.5,19
RST_062,2025-08-16,19_21,garzon,2.0,2.0,0.0,13,False,False,True,0.35,27
RST_005,2025-08-16,19_21,garzon,2.0,2.0,0.0,6,False,False,True,0.35,27
RST_066,2025-08-16,19_21,garzon,2.0,2.0,0.0,4,False,False,True,0.35,27
RST_040,2025-08-16,19_21,garzon,2.0,2.0,0.0,5,False,False,True,0.35,27
RST_007,2025-08-16,19_21,garzon,2.0,2.0,0.0,2,False,False,True,0.35,27
RST_071,2025-08-16,19_21,garzon,2.0,2.0,0.0,39,False,False,True,0.35,27
RST_003,2025-08-16,19_21,garzon,2.0,2.0,0.0,4,False,False,True,0.35,27
RST_072,2025-08-16,19_21,garzon,2.0,2.0,0.0,3,False,False,True,0.35,27
RST_037,2025-08-16,19_21,host,2.0,2.0,0.0,2,False,False,True,1.42,27
RST_047,2025-08-16,19_21,host,2.0,2.0,0.0,2,False,False,True,1.42,27
RST_064,2025-08-16,19_21,cajero,2.0,2.0,0.4,1,False,False,True,1.42,27
RST_013,2025-08-16,19_21,cajero,2.0,2.0,0.5,7,False,False,True,1.42,27
RST_052,2025-08-16,19_21,cocinero_linea,2.0,2.0,0.0,1,False,False,True,0.57,27
RST_027,2025-08-16,19_21,cocinero_linea,2.0,2.0,0.0,5,False,False,True,0.57,27
RST_050,2025-08-16,19_21,cocinero_linea,2.0,2.0,0.0,2,False,False,True,0.57,27
RST_053,2025-08-16,19_21,cocinero_linea,2.0,2.0,0.0,1,False,False,True,0.57,27
RST_054,2025-08-16,19_21,cocinero_linea,2.0,2.0,0.0,26,False,False,True,0.57,27
