employee_id,date,shift,area_assigned,workload_score,hours_worked,overtime_hours,consecutive_work_days,is_holiday,is_rest_day
EMP_022,2026-02-20,vespertino,destilacion,65.5,7.7,2.5,1,False,False
EMP_022,2026-02-21,vespertino,destilacion,75.3,8.3,0.3,2,False,False
EMP_022,2026-02-22,vespertino,destilacion,91.3,7.2,0.0,3,False,False
EMP_022,2026-02-23,nocturno,destilacion,52.1,8.7,0.2,4,False,False
EMP_022,2026-02-24,nocturno,destilacion,100.0,7.8,0.0,5,False,False
EMP_022,2026-02-25,nocturno,destilacion,49.5,0.0,0.0,0,False,True
EMP_022,2026-02-26,nocturno,destilacion,79.4,0.0,0.0,0,False,True
EMP_022,2026-02-27,nocturno,destilacion,70.8,8.0,0.5,1,False,False
EMP_022,2026-02-28,nocturno,destilacion,74.3,8.3,0.0,2,False,False
EMP_022,2026-03-01,nocturno,destilacion,58.8,8.4,2.3,3,False,False
EMP_022,2026-03-02,diurno,destilacion,79.8,7.7,0.1,4,False,False
EMP_022,2026-03-03,diurno,destilacion,61.1,7.5,0.6,5,False,False
EMP_022,2026-03-04,diurno,destilacion,41.1,0.0,0.0,0,False,True
EMP_022,2026-03-05,diurno,destilacion,63.6,0.0,0.0,0,False,True
EMP_022,2026-03-06,diurno,destilacion,61.3,8.7,0.0,1,False,False
EMP_023,2025-09-08,nocturno,destilacion,61.9,7.7,0.5,1,False,False
EMP_023,2025-09-09,nocturno,destilacion,65.0,7.3,0.0,2,False,False
EMP_023,2025-09-10,nocturno,destilacion,43.3,7.1,0.9,3,False,False
EMP_023,2025-09-11,nocturno,destilacion,67.5,0.0,0.0,0,False,True
EMP_023,2025-09-12,nocturno,destilacion,71.1,0.0,0.0,0,False,True
EMP_023,2025-09-13,nocturno,destilacion,100.0,8.5,0.1,1,False,False
EMP_023,2025-09-14,nocturno,destilacion,65.1,8.8,0.6,2,False,False
EMP_023,2025-09-15,diurno,destilacion,82.3,8.4,1.8,3,False,False
EMP_023,2025-09-16,diurno,destilacion,56.6,8.2,0.8,4,True,False
EMP_023,2025-09-17,diurno,destilacion,38.9,8.6,0.9,5,False,False
EMP_023,2025-09-18,diurno,destilacion,77.5,0.0,0.0,0,False,True
EMP_023,2025-09-19,diurno,destilacion,85.9,0.0,0.0,0,False,True
EMP_023,2025-09-20,diurno,destilacion,50.9,8.0,0.0,1,False,False
EMP_023,2025-09-21,diurno,destilacion,55.7,8.8,0.0,2,False,False
EMP_023,2025-09-22,vespertino,destilacion,73.1,7.0,0.0,3,False,False
EMP_023,2025-09-23,vespertino,destilacion,95.6,7.1,0.0,4,False,False
EMP_023,2025-09-24,vespertino,destilacion,62.8,8.0,0.1,5,False,False
EMP_023,2025-09-25,vespertino,destilacion,75.0,0.0,0.0,0,False,True
EMP_023,2025-09-26,vespertino,destilacion,80.0,0.0,0.0,0,False,True
EMP_023,2025-09-27,vespertino,destilacion,57.3,8.2,0.0,1,False,False
EMP_023,2025-09-28,vespertino,destilacion,42.8,7.0,0.1,2,False,False
EMP_023,2025-09-29,nocturno,destilacion,98.7,8.5,2.5,3,False,False
EMP_023,2025-09-30,nocturno,destilacion,74.2,7.2,0.9,4,False,False
EMP_023,2025-10-01,nocturno,destilacion,68.1,8.6,1.1,5,False,False
EMP_023,2025-10-02,nocturno,destilacion,65.5,0.0,0.0,0,False,True
EMP_023,2025-10-03,nocturno,destilacion,86.6,0.0,0.0,0,False,True
EMP_023,2025-10-04,nocturno,destilacion,86.0,7.3,1.5,1,False,False
EMP_023,2025-10-05,nocturno,destilacion,69.7,8.0,0.0,2,False,False
EMP_023,2025-10-06,diurno,destilacion,29.5,8.3,0.6,3,False,False
EMP_023,2025-10-07,diurno,destilacion,92.8,7.5,0.5,4,False,False
EMP_023,2025-10-08,diurno,destilacion,59.1,8.5,2.6,5,False,False
EMP_023,2025-10-09,diurno,destilacion,91.5,0.0,0.0,0,False,True
EMP_023,2025-10-10,diurno,destilacion,93.9,0.0,0.0,0,False,True
EMP_023,2025-10-11,diurno,destilacion,84.6,7.9,0.0,1,False,False
EMP_023,2025-10-12,diurno,destilacion,37.9,7.3,0.0,2,False,False
EMP_023,2025-10-13,vespertino,destilacion,67.0,8.3,0.0,3,False,False
EMP_023,2025-10-14,vespertino,destilacion,54.0,7.5,0.0,4,False,False
EMP_023,2025-10-15,vespertino,destilacion,69.0,8.1,0.0,5,False,False
EMP_023,2025-10-16,vespertino,destilacion,78.6,0.0,0.0,0,False,True
EMP_023,2025-10-17,vespertino,destilacion,95.4,0.0,0.0,0,False,True
EMP_023,2025-10-18,vespertino,destilacion,46.1,7.9,0.2,1,False,False
EMP_023,2025-10-19,vespertino,destilacion,93.6,8.0,1.7,2,False,False
EMP_023,2025-10-20,nocturno,destilacion,70.3,8.1,0.1,3,False,False
EMP_023,2025-10-21,nocturno,destilacion,72.3,8.1,0.0,4,False,False
EMP_023,2025-10-22,nocturno,destilacion,62.2,7.4,0.0,5,False,False
EMP_023,2025-10-23,nocturno,destilacion,75.3,0.0,0.0,0,False,True
EMP_023,2025-10-24,nocturno,destilacion,83.7,0.0,0.0,0,False,True
EMP_023,2025-10-25,nocturno,destilacion,56.1,7.1,0.0,1,False,False
EMP_023,2025-10-26,nocturno,destilacion,66.5,7.3,0.0,2,False,False
EMP_023,2025-10-27,diurno,destilacion,86.0,7.2,0.0,3,False,False
EMP_023,2025-10-28,diurno,destilacion,69.4,7.2,0.0,4,False,False
EMP_023,2025-10-29,diurno,destilacion,81.8,8.9,0.0,5,False,False
EMP_023,2025-10-30,diurno,destilacion,61.0,0.0,0.0,0,False,True
EMP_023,2025-10-31,diurno,destilacion,90.2,0.0,0.0,0,False,True
EMP_023,2025-11-01,diurno,destilacion,91.2,7.7,1.8,1,False,False
EMP_023,2025-11-02,diurno,destilacion,100.0,8.7,0.0,2,False,False
EMP_023,2025-11-03,vespertino,destilacion,69.3,8.5,0.0,3,False,False
EMP_023,2025-11-04,vespertino,destilacion,69.0,9.0,0.0,4,False,False
EMP_023,2025-11-05,vespertino,destilacion,83.4,8.6,0.0,5,False,False
EMP_023,2025-11-06,vespertino,destilacion,66.8,0.0,0.0,0,False,True
EMP_023,2025-11-07,vespertino,destilacion,68.9,0.0,0.0,0,False,True
EMP_023,2025-11-08,vespertino,destilacion,72.3,7.5,0.0,1,False,False
EMP_023,2025-11-09,vespertino,destilacion,48.0,8.1,0.3,2,False,False
EMP_023,2025-11-10,nocturno,destilacion,88.5,7.7,0.2,3,False,False
EMP_023,2025-11-11,nocturno,destilacion,47.2,7.7,0.0,4,False,False
EMP_023,2025-11-12,nocturno,destilacion,68.1,8.7,0.8,5,False,False
EMP_023,2025-11-13,nocturno,destilacion,75.1,0.0,0.0,0,False,True
EMP_023,2025-11-14,nocturno,destilacion,61.2,0.0,0.0,0,False,True
EMP_023,2025-11-15,nocturno,destilacion,54.6,8.9,0.0,1,False,False
EMP_023,2025-11-16,nocturno,destilacion,74.2,7.8,0.0,2,False,False
EMP_023,2025-11-17,diurno,destilacion,92.1,7.1,1.0,3,False,False
EMP_023,2025-11-18,diurno,destilacion,71.7,7.4,0.0,4,False,False
EMP_023,2025-11-19,diurno,destilacion,76.0,7.7,0.6,5,False,False
EMP_023,2025-11-20,diurno,destilacion,73.2,8.5,1.0,0,True,True
EMP_023,2025-11-21,diurno,destilacion,87.3,0.0,0.0,0,False,True
EMP_023,2025-11-22,diurno,destilacion,62.1,7.8,0.5,1,False,False
EMP_023,2025-11-23,diurno,destilacion,45.4,7.3,0.0,2,False,False
EMP_023,2025-11-24,vespertino,destilacion,72.3,7.4,1.0,3,False,False
EMP_023,2025-11-25,vespertino,destilacion,82.7,8.8,0.0,4,False,False
EMP_023,2025-11-26,vespertino,destilacion,69.3,8.8,0.3,5,False,False
EMP_023,2025-11-27,vespertino,destilacion,67.2,0.0,0.0,0,False,True
EMP_023,2025-11-28,vespertino,destilacion,80.8,0.0,0.0,0,False,True
EMP_023,2025-11-29,vespertino,destilacion,87.9,7.9,2.2,1,False,False
EMP_023,2025-11-30,vespertino,destilacion,56.1,7.1,0.0,2,False,False
EMP_023,2025-12-01,nocturno,destilacion,76.8,8.2,0.7,3,False,False
EMP_023,2025-12-02,nocturno,destilacion,55.5,7.9,0.0,4,False,False
EMP_023,2025-12-03,nocturno,destilacion,58.1,7.5,1.6,5,False,False
EMP_023,2025-12-04,nocturno,destilacion,65.4,0.0,0.0,0,False,True
EMP_023,2025-12-05,nocturno,destilacion,76.0,0.0,0.0,0,False,True
EMP_023,2025-12-06,nocturno,destilacion,57.6,7.9,0.0,1,False,False
EMP_023,2025-12-07,nocturno,destilacion,62.7,8.7,0.0,2,False,False
EMP_023,2025-12-08,diurno,destilacion,94.0,8.4,2.0,3,False,False
EMP_023,2025-12-09,diurno,destilacion,75.1,8.1,0.3,4,False,False
EMP_023,2025-12-10,diurno,destilacion,94.4,7.8,0.0,5,False,False
EMP_023,2025-12-11,diurno,destilacion,48.3,0.0,0.0,0,False,True
EMP_023,2025-12-12,diurno,destilacion,70.5,0.0,0.0,0,False,True
EMP_023,2025-12-13,diurno,destilacion,47.9,7.3,2.7,1,False,False
EMP_023,2025-12-14,diurno,destilacion,61.4,8.9,0.0,2,False,False
EMP_023,2025-12-15,vespertino,destilacion,70.0,8.0,0.0,3,False,False
EMP_023,2025-12-16,vespertino,destilacion,62.6,8.4,1.4,4,False,False
EMP_023,2025-12-17,vespertino,destilacion,100.0,7.2,0.0,5,False,False
EMP_023,2025-12-18,vespertino,destilacion,46.0,0.0,0.0,0,False,True
EMP_023,2025-12-19,vespertino,destilacion,65.3,0.0,0.0,0,False,True
EMP_023,2025-12-20,vespertino,destilacion,48.8,8.8,0.1,1,False,False
EMP_023,2025-12-21,vespertino,destilacion,85.4,8.7,0.0,2,False,False
EMP_023,2025-12-22,nocturno,destilacion,81.3,7.7,1.4,3,False,False
EMP_023,2025-12-23,nocturno,destilacion,78.5,7.6,0.7,4,False,False
EMP_023,2025-12-24,nocturno,destilacion,55.9,7.6,3.0,5,False,False
EMP_023,2025-12-25,nocturno,destilacion,67.6,8.4,0.0,0,True,True
EMP_023,2025-12-26,nocturno,destilacion,57.4,0.0,0.0,0,False,True
EMP_023,2025-12-27,nocturno,destilacion,75.5,7.7,0.5,1,False,False
EMP_023,2025-12-28,nocturno,destilacion,65.4,7.4,0.8,2,False,False
EMP_023,2025-12-29,diurno,destilacion,68.3,8.0,0.0,3,False,False
EMP_023,2025-12-30,diurno,destilacion,70.5,7.6,0.0,4,False,False
EMP_023,2025-12-31,diurno,destilacion,85.5,7.9,0.0,5,False,False
EMP_023,2026-01-01,diurno,destilacion,51.7,8.5,0.0,0,True,True
EMP_023,2026-01-02,diurno,destilacion,47.6,0.0,0.0,0,False,True
EMP_023,2026-01-03,diurno,destilacion,80.4,7.2,0.0,1,False,False
EMP_023,2026-01-04,diurno,destilacion,78.6,8.7,0.0,2,False,False
EMP_023,2026-01-05,vespertino,destilacion,53.3,8.2,0.0,3,False,False
EMP_023,2026-01-06,vespertino,destilacion,95.5,8.4,0.8,4,False,False
EMP_023,2026-01-07,vespertino,destilacion,87.4,8.7,2.5,5,False,False
EMP_023,2026-01-08,vespertino,destilacion,73.7,0.0,0.0,0,False,True
EMP_023,2026-01-09,vespertino,destilacion,75.8,0.0,0.0,0,False,True
EMP_023,2026-01-10,vespertino,destilacion,65.9,7.3,0.0,1,False,False
EMP_023,2026-01-11,vespertino,destilacion,56.4,7.0,0.0,2,False,False
EMP_023,2026-01-12,nocturno,destilacion,64.5,7.8,0.0,3,False,False
EMP_023,2026-01-13,nocturno,destilacion,60.7,7.9,0.0,4,False,False
EMP_023,2026-01-14,nocturno,destilacion,71.2,7.6,0.0,5,False,False
EMP_023,2026-01-15,nocturno,destilacion,69.9,0.0,0.0,0,False,True
EMP_023,2026-01-16,nocturno,destilacion,64.6,0.0,0.0,0,False,True
EMP_023,2026-01-17,nocturno,destilacion,62.1,9.0,0.0,1,False,False
EMP_023,2026-01-18,nocturno,destilacion,50.5,7.5,0.0,2,False,False
EMP_023,2026-01-19,diurno,destilacion,63.2,7.9,1.9,3,False,False
EMP_023,2026-01-20,diurno,destilacion,74.0,7.1,0.0,4,False,False
EMP_023,2026-01-21,diurno,destilacion,64.2,8.8,0.0,5,False,False
EMP_023,2026-01-22,diurno,destilacion,61.4,0.0,0.0,0,False,True
EMP_023,2026-01-23,diurno,destilacion,73.0,0.0,0.0,0,False,True
EMP_023,2026-01-24,diurno,destilacion,72.4,8.2,0.0,1,False,False
EMP_023,2026-01-25,diurno,destilacion,75.7,7.1,0.0,2,False,False
EMP_023,2026-01-26,vespertino,destilacion,44.8,7.5,0.0,3,False,False
EMP_023,2026-01-27,vespertino,destilacion,62.7,8.6,0.0,4,False,False
EMP_023,2026-01-28,vespertino,destilacion,58.8,7.1,0.0,5,False,False
EMP_023,2026-01-29,vespertino,destilacion,90.7,0.0,0.0,0,False,True
EMP_023,2026-01-30,vespertino,destilacion,94.4,0.0,0.0,0,False,True
EMP_023,2026-01-31,vespertino,destilacion,80.9,8.2,0.0,1,False,False
EMP_023,2026-02-01,vespertino,destilacion,65.2,8.3,1.9,2,False,False
EMP_023,2026-02-02,nocturno,destilacion,66.4,7.2,0.0,3,False,False
EMP_023,2026-02-03,nocturno,destilacion,77.2,7.4,0.0,4,False,False
EMP_023,2026-02-04,nocturno,destilacion,97.5,8.2,0.0,5,False,False
EMP_023,2026-02-05,nocturno,destilacion,59.7,7.9,0.3,0,True,True
EMP_023,2026-02-06,nocturno,destilacion,57.1,0.0,0.0,0,False,True
EMP_023,2026-02-07,nocturno,destilacion,48.4,8.5,0.0,1,False,False
EMP_023,2026-02-08,nocturno,destilacion,89.3,8.7,0.0,2,False,False
EMP_023,2026-02-09,diurno,destilacion,50.3,8.8,0.0,3,False,False
EMP_023,2026-02-10,diurno,destilacion,60.6,7.7,2.0,4,False,False
EMP_023,2026-02-11,diurno,destilacion,76.5,8.0,0.0,5,False,False
EMP_023,2026-02-12,diurno,destilacion,48.9,0.0,0.0,0,False,True
EMP_023,2026-02-13,diurno,destilacion,67.1,0.0,0.0,0,False,True
EMP_023,2026-02-14,diurno,destilacion,31.1,8.9,0.0,1,False,False
EMP_023,2026-02-15,diurno,destilacion,100.0,7.2,0.4,2,False,False
EMP_023,2026-02-16,vespertino,destilacion,95.5,8.8,0.0,3,False,False
EMP_023,2026-02-17,vespertino,destilacion,63.9,7.5,0.0,4,False,False
EMP_023,2026-02-18,vespertino,destilacion,59.1,8.4,2.4,5,False,False
EMP_023,2026-02-19,vespertino,destilacion,69.6,0.0,0.0,0,False,True
EMP_023,2026-02-20,vespertino,destilacion,65.8,0.0,0.0,0,False,True
EMP_023,2026-02-21,vespertino,destilacion,44.4,7.4,0.5,1,False,False
EMP_023,2026-02-22,vespertino,destilacion,73.2,7.2,0.1,2,False,False
EMP_023,2026-02-23,nocturno,destilacion,70.5,7.5,0.0,3,False,False
EMP_023,2026-02-24,nocturno,destilacion,55.4,7.3,0.0,4,False,False
EMP_023,2026-02-25,nocturno,destilacion,65.8,7.6,4.0,5,False,False
EMP_023,2026-02-26,nocturno,destilacion,85.2,0.0,0.0,0,False,True
EMP_023,2026-02-27,nocturno,destilacion,51.7,0.0,0.0,0,False,True
EMP_023,2026-02-28,nocturno,destilacion,78.8,8.6,0.0,1,False,False
EMP_023,2026-03-01,nocturno,destilacion,50.7,9.0,0.0,2,False,False
EMP_023,2026-03-02,diurno,destilacion,76.9,8.4,0.0,3,False,False
EMP_023,2026-03-03,diurno,destilacion,46.9,7.3,0.0,4,False,False
EMP_023,2026-03-04,diurno,destilacion,67.8,8.5,0.0,5,False,False
EMP_023,2026-03-05,diurno,destilacion,59.1,0.0,0.0,0,False,True
EMP_023,2026-03-06,diurno,destilacion,55.0,0.0,0.0,0,False,True
EMP_024,2025-09-08,diurno,oficinas,39.3,7.2,0.0,1,False,False
EMP_024,2025-09-09,diurno,oficinas,26.0,8.2,0.0,2,False,False
EMP_024,2025-09-10,diurno,oficinas,47.6,0.0,0.0,0,False,True
EMP_024,2025-09-11,diurno,oficinas,81.5,0.0,0.0,0,False,True
EMP_024,2025-09-12,diurno,oficinas,46.2,8.7,0.0,1,False,False
EMP_024,2025-09-13,diurno,oficinas,65.8,8.1,0.0,2,False,False
EMP_024,2025-09-14,diurno,oficinas,76.6,8.2,0.0,3,False,False
EMP_024,2025-09-15,diurno,oficinas,52.5,7.3,0.0,4,False,False
EMP_024,2025-09-16,diurno,oficinas,49.9,7.8,0.0,5,True,False
EMP_024,2025-09-17,diurno,oficinas,60.4,0.0,0.0,0,False,True
EMP_024,2025-09-18,diurno,oficinas,65.9,0.0,0.0,0,False,True
EMP_024,2025-09-19,diurno,oficinas,51.6,8.4,0.0,1,False,False
EMP_024,2025-09-20,diurno,oficinas,43.6,8.3,0.0,2,False,False
EMP_024,2025-09-21,diurno,oficinas,61.6,7.9,0.0,3,False,False
EMP_024,2025-09-22,diurno,oficinas,57.9,7.4,0.0,4,False,False
EMP_024,2025-09-23,diurno,oficinas,74.9,8.0,0.0,5,False,False
EMP_024,2025-09-24,diurno,oficinas,64.3,0.0,0.0,0,False,True
EMP_024,2025-09-25,diurno,oficinas,50.6,0.0,0.0,0,False,True
EMP_024,2025-09-26,diurno,oficinas,45.9,8.9,0.0,1,False,False
EMP_024,2025-09-27,diurno,oficinas,29.5,7.4,0.0,2,False,False
EMP_024,2025-09-28,diurno,oficinas,82.7,8.3,0.0,3,False,False
EMP_024,2025-09-29,diurno,oficinas,81.9,7.4,0.0,4,False,False
EMP_024,2025-09-30,diurno,oficinas,66.3,8.7,0.0,5,False,False
EMP_024,2025-10-01,diurno,oficinas,51.3,0.0,0.0,0,False,True
EMP_024,2025-10-02,diurno,oficinas,69.4,0.0,0.0,0,False,True
EMP_024,2025-10-03,diurno,oficinas,31.4,7.8,0.0,1,False,False
EMP_024,2025-10-04,diurno,oficinas,76.2,8.0,0.5,2,False,False
EMP_024,2025-10-05,diurno,oficinas,57.1,7.2,0.0,3,False,False
EMP_024,2025-10-06,diurno,oficinas,66.1,8.2,0.2,4,False,False
EMP_024,2025-10-07,diurno,oficinas,40.2,8.7,0.0,5,False,False
EMP_024,2025-10-08,diurno,oficinas,48.1,0.0,0.0,0,False,True
EMP_024,2025-10-09,diurno,oficinas,29.1,0.0,0.0,0,False,True
EMP_024,2025-10-10,diurno,oficinas,50.5,9.0,2.9,1,False,False
EMP_024,2025-10-11,diurno,oficinas,44.0,7.6,0.2,2,False,False
EMP_024,2025-10-12,diurno,oficinas,80.2,8.4,0.0,3,False,False
EMP_024,2025-10-13,diurno,oficinas,40.6,8.7,0.0,4,False,False
EMP_024,2025-10-14,diurno,oficinas,35.8,7.2,0.0,5,False,False
EMP_024,2025-10-15,diurno,oficinas,63.8,0.0,0.0,0,False,True
EMP_024,2025-10-16,diurno,oficinas,42.3,0.0,0.0,0,False,True
EMP_024,2025-10-17,diurno,oficinas,40.4,7.7,0.0,1,False,False
EMP_024,2025-10-18,diurno,oficinas,45.2,7.8,0.0,2,False,False
EMP_024,2025-10-19,diurno,oficinas,55.0,7.8,0.0,3,False,False
EMP_024,2025-10-20,diurno,oficinas,55.4,7.3,0.0,4,False,False
EMP_024,2025-10-21,diurno,oficinas,60.8,8.7,1.4,5,False,False
EMP_024,2025-10-22,diurno,oficinas,64.6,0.0,0.0,0,False,True
EMP_024,2025-10-23,diurno,oficinas,47.1,0.0,0.0,0,False,True
EMP_024,2025-10-24,diurno,oficinas,65.7,8.9,0.0,1,False,False
EMP_024,2025-10-25,diurno,oficinas,64.2,8.2,0.0,2,False,False
EMP_024,2025-10-26,diurno,oficinas,71.8,7.1,3.7,3,False,False
EMP_024,2025-10-27,diurno,oficinas,71.2,8.2,0.0,4,False,False
EMP_024,2025-10-28,diurno,oficinas,57.2,7.4,0.0,5,False,False
EMP_024,2025-10-29,diurno,oficinas,60.1,0.0,0.0,0,False,True
EMP_024,2025-10-30,diurno,oficinas,66.3,0.0,0.0,0,False,True
EMP_024,2025-10-31,diurno,oficinas,57.5,7.5,0.0,1,False,False
EMP_024,2025-11-01,diurno,oficinas,86.6,7.7,0.0,2,False,False
EMP_024,2025-11-02,diurno,oficinas,69.9,8.1,0.0,3,False,False
EMP_024,2025-11-03,diurno,oficinas,51.1,8.3,0.1,4,False,False
EMP_024,2025-11-04,diurno,oficinas,45.7,8.5,0.0,5,False,False
EMP_024,2025-11-05,diurno,oficinas,78.3,0.0,0.0,0,False,True
EMP_024,2025-11-06,diurno,oficinas,58.8,0.0,0.0,0,False,True
EMP_024,2025-11-07,diurno,oficinas,52.8,7.4,0.0,1,False,False
EMP_024,2025-11-08,diurno,oficinas,75.3,8.0,0.0,2,False,False
EMP_024,2025-11-09,diurno,oficinas,64.6,7.6,0.0,3,False,False
EMP_024,2025-11-10,diurno,oficinas,64.7,8.4,0.0,4,False,False
EMP_024,2025-11-11,diurno,oficinas,67.7,8.3,0.0,5,False,False
EMP_024,2025-11-12,diurno,oficinas,60.5,0.0,0.0,0,False,True
EMP_024,2025-11-13,diurno,oficinas,42.6,0.0,0.0,0,False,True
EMP_024,2025-11-14,diurno,oficinas,46.5,8.9,0.0,1,False,False
EMP_024,2025-11-15,diurno,oficinas,74.1,9.0,0.0,2,False,False
EMP_024,2025-11-16,diurno,oficinas,67.4,8.3,0.0,3,False,False
EMP_024,2025-11-17,diurno,oficinas,70.0,7.9,0.0,4,False,False
EMP_024,2025-11-18,diurno,oficinas,80.9,8.6,0.0,5,False,False
EMP_024,2025-11-19,diurno,oficinas,66.1,0.0,0.0,0,False,True
EMP_024,2025-11-20,diurno,oficinas,49.3,7.9,0.0,0,True,True
EMP_024,2025-11-21,diurno,oficinas,52.2,7.3,0.0,1,False,False
EMP_024,2025-11-22,diurno,oficinas,78.2,7.9,0.0,2,False,False
EMP_024,2025-11-23,diurno,oficinas,41.3,8.1,0.0,3,False,False
EMP_024,2025-11-24,diurno,oficinas,61.8,7.0,0.0,4,False,False
EMP_024,2025-11-25,diurno,oficinas,70.4,8.3,0.0,5,False,False
EMP_024,2025-11-26,diurno,oficinas,44.2,0.0,0.0,0,False,True
EMP_024,2025-11-27,diurno,oficinas,97.3,0.0,0.0,0,False,True
EMP_024,2025-11-28,diurno,oficinas,54.7,8.0,0.0,1,False,False
EMP_024,2025-11-29,diurno,oficinas,52.8,7.3,0.0,2,False,False
EMP_024,2025-11-30,diurno,oficinas,45.3,8.8,0.0,3,False,False
EMP_024,2025-12-01,diurno,oficinas,85.3,7.4,0.0,4,False,False
EMP_024,2025-12-02,diurno,oficinas,33.0,8.1,0.0,5,False,False
EMP_024,2025-12-03,diurno,oficinas,100.0,0.0,0.0,0,False,True
EMP_024,2025-12-04,diurno,oficinas,76.9,0.0,0.0,0,False,True
EMP_024,2025-12-05,diurno,oficinas,74.6,7.7,0.0,1,False,False
EMP_024,2025-12-06,diurno,oficinas,73.9,7.4,2.6,2,False,False
EMP_024,2025-12-07,diurno,oficinas,73.6,7.0,0.0,3,False,False
EMP_024,2025-12-08,diurno,oficinas,58.8,8.6,0.2,4,False,False
EMP_024,2025-12-09,diurno,oficinas,37.9,8.2,0.0,5,False,False
EMP_024,2025-12-10,diurno,oficinas,67.7,0.0,0.0,0,False,True
EMP_024,2025-12-11,diurno,oficinas,68.9,0.0,0.0,0,False,True
EMP_024,2025-12-12,diurno,oficinas,39.6,7.8,0.0,1,False,False
EMP_024,2025-12-13,diurno,oficinas,44.3,8.6,0.9,2,False,False
EMP_024,2025-12-14,diurno,oficinas,63.4,8.2,0.0,3,False,False
EMP_024,2025-12-15,diurno,oficinas,52.5,7.3,0.0,4,False,False
EMP_024,2025-12-16,diurno,oficinas,60.2,7.8,0.0,5,False,False
EMP_024,2025-12-17,diurno,oficinas,77.6,0.0,0.0,0,False,True
EMP_024,2025-12-18,diurno,oficinas,75.0,0.0,0.0,0,False,True
EMP_024,2025-12-19,diurno,oficinas,43.3,7.6,0.0,1,False,False
EMP_024,2025-12-20,diurno,oficinas,41.7,8.2,0.0,2,False,False
EMP_024,2025-12-21,diurno,oficinas,53.7,8.2,0.0,3,False,False
EMP_024,2025-12-22,diurno,oficinas,76.4,8.8,0.0,4,False,False
EMP_024,2025-12-23,diurno,oficinas,31.4,8.6,0.0,5,False,False
EMP_024,2025-12-24,diurno,oficinas,65.4,0.0,0.0,0,False,True
EMP_024,2025-12-25,diurno,oficinas,88.0,7.9,0.0,0,True,True
EMP_024,2025-12-26,diurno,oficinas,43.2,8.5,0.0,1,False,False
EMP_024,2025-12-27,diurno,oficinas,40.8,7.7,0.0,2,False,False
EMP_024,2025-12-28,diurno,oficinas,40.3,8.4,0.0,3,False,False
EMP_024,2025-12-29,diurno,oficinas,49.6,8.2,1.1,4,False,False
EMP_024,2025-12-30,diurno,oficinas,62.0,8.3,0.0,5,False,False
EMP_024,2025-12-31,diurno,oficinas,43.5,0.0,0.0,0,False,True
EMP_024,2026-01-01,diurno,oficinas,48.0,7.9,0.0,0,True,True
EMP_024,2026-01-02,diurno,oficinas,38.8,7.4,0.0,1,False,False
EMP_024,2026-01-03,diurno,oficinas,54.5,7.9,0.0,2,False,False
EMP_024,2026-01-04,diurno,oficinas,55.5,8.7,0.0,3,False,False
EMP_024,2026-01-05,diurno,oficinas,80.1,9.0,0.0,4,False,False
EMP_024,2026-01-06,diurno,oficinas,57.0,8.5,1.4,5,False,False
EMP_024,2026-01-07,diurno,oficinas,46.3,0.0,0.0,0,False,True
EMP_024,2026-01-08,diurno,oficinas,73.0,0.0,0.0,0,False,True
EMP_024,2026-01-09,diurno,oficinas,62.1,8.5,0.0,1,False,False
EMP_024,2026-01-10,diurno,oficinas,59.9,7.2,0.0,2,False,False
EMP_024,2026-01-11,diurno,oficinas,50.6,8.0,0.0,3,False,False
EMP_024,2026-01-12,diurno,oficinas,67.6,7.5,0.0,4,False,False
EMP_024,2026-01-13,diurno,oficinas,75.9,7.2,0.0,5,False,False
EMP_024,2026-01-14,diurno,oficinas,47.0,0.0,0.0,0,False,True
EMP_024,2026-01-15,diurno,oficinas,69.0,0.0,0.0,0,False,True
EMP_024,2026-01-16,diurno,oficinas,58.9,8.8,0.0,1,False,False
EMP_024,2026-01-17,diurno,oficinas,50.1,7.9,0.0,2,False,False
EMP_024,2026-01-18,diurno,oficinas,69.3,7.6,0.9,3,False,False
EMP_024,2026-01-19,diurno,oficinas,49.1,8.3,0.0,4,False,False
EMP_024,2026-01-20,diurno,oficinas,57.7,8.7,0.0,5,False,False
EMP_024,2026-01-21,diurno,oficinas,60.1,0.0,0.0,0,False,True
EMP_024,2026-01-22,diurno,oficinas,66.5,0.0,0.0,0,False,True
EMP_024,2026-01-23,diurno,oficinas,50.9,7.8,0.0,1,False,False
EMP_024,2026-01-24,diurno,oficinas,30.2,8.0,0.0,2,False,False
EMP_024,2026-01-25,diurno,oficinas,52.9,9.0,0.0,3,False,False
EMP_024,2026-01-26,diurno,oficinas,59.5,7.5,0.0,4,False,False
EMP_024,2026-01-27,diurno,oficinas,57.6,7.9,0.0,5,False,False
EMP_024,2026-01-28,diurno,oficinas,50.1,0.0,0.0,0,False,True
EMP_024,2026-01-29,diurno,oficinas,55.4,0.0,0.0,0,False,True
EMP_024,2026-01-30,diurno,oficinas,50.1,7.8,0.7,1,False,False
EMP_024,2026-01-31,diurno,oficinas,84.7,7.6,0.0,2,False,False
EMP_024,2026-02-01,diurno,oficinas,70.9,7.0,0.0,3,False,False
EMP_024,2026-02-02,diurno,oficinas,31.7,8.8,0.0,4,False,False
EMP_024,2026-02-03,diurno,oficinas,34.6,8.0,0.0,5,False,False
EMP_024,2026-02-04,diurno,oficinas,58.9,0.0,0.0,0,False,True
